"","True.age"
"6020",0.101193095097484
"6021",0.308657829186626
"6022",0.303777358280017
"6023",0.414401966009511
"6024",0.76208609197106
"6025",0.170505741045379
"6026",0.283915042403504
"6027",1.25644029996114
"6028",0.652607802517958
"6029",0.748104532220858
"6030",0.0394364820309301
"6031",0.460799271467597
"6032",0.00823414289737023
"6033",1.9240742267996
"6034",0.00823414289737023
"6035",0.539185603303083
"6036",0.380623595163319
"6037",2.07602554606522
"6038",1.58718432641902
"6039",0.245572006039129
"6040",1.3064349331955
"6041",0.265649286364704
"6042",1.0825574529176
"6043",0.406208823161825
"6044",1.62789004833034
"6045",0.966971252994783
"6046",0.0852080467488339
"6047",0.223288044591667
"6048",0.826882626825538
"6049",0.101193095097484
"6050",0.245572006039129
"6051",0.564909882725551
"6052",0.246074312679818
"6053",0.244320377199429
"6054",0.398246155207754
"6055",1.85325703420371
"6056",0.398246155207754
"6057",0.160377242240282
"6058",2.50737988845804
"6059",0.405729039827136
"6060",1.28620873427327
"6061",0.265649286364704
"6062",0.313512545508709
"6063",1.13464593051089
"6064",0.437696743699406
"6065",0.167330501648299
"6066",0.130894699141616
"6067",0.390448732375532
"6068",0.387147175002058
"6069",0.0383126419669884
"6070",0.318007590776956
"6071",0.529711431741495
"6072",0.00235887254512157
"6073",0.00145197479968528
"6074",0.00145197479968528
"6075",0.165358146364205
"6076",1.0490772857332
"6077",0.177653699386076
"6078",0.0907732970360358
"6079",0.277877815525851
"6080",0.0139236858394458
"6081",0.267118626707513
"6082",0.547737825892125
"6083",0.229924077289327
"6084",0.204883194212583
"6085",0.571724795784991
"6086",0.465771116563772
"6087",0.434887660366901
"6088",0.0907732970360358
"6089",0.153787845848926
"6090",0.556419733375932
"6091",0.0327070085645222
"6092",0.547737825892125
"6093",0.493045708056172
"6094",0.636268718499282
"6095",0.0139236858394458
"6096",0.37813918811002
"6097",0.212225925120356
"6098",0.122109088474774
"6099",0.130894699141616
"6100",0.00235887254512157
"6101",0.212225925120356
"6102",0.91874946463628
"6103",0.254008392547293
"6104",0.014613502599834
"6105",0.122109088474774
"6106",0.254008392547293
"6107",0.567137226523525
"6108",0.470812937019328
"6109",0.052180622526047
"6110",0.168273682143424
"6111",0.529711431741495
"6112",0.151352192786873
"6113",0.014613502599834
"6114",0.177653699386076
"6115",0.319728519287204
"6116",0.0756147622688439
"6117",0.052180622526047
"6118",0.267118626707513
"6119",0.168273682143424
"6120",0.639862881946903
"6121",0.204883194212583
"6122",0.0383126419669884
"6123",0.494661411296885
"6124",0.493045708056172
"6125",1.56817394832237
"6126",0.0756147622688439
"6127",0.165358146364205
"6128",0.655254537637608
"6129",0.0327070085645222
"6130",0.494661411296885
"6131",0.318007590776956
"6132",0.151352192786873
"6133",0.655254537637608
"6134",0.202112758024064
"6135",1.29779064596801
"6136",0.0734873526320996
"6137",3.95918419369357
"6138",1.99697396817255
"6139",0.109270792879634
"6140",1.0500471282726
"6141",0.106863042561805
"6142",1.31207303643345
"6143",1.95680453778704
"6144",0.726830526050186
"6145",1.63909360247944
"6146",3.42923134309535
"6147",0.497819140951094
"6148",1.93420439768789
"6149",0.745626822848912
"6150",1.42850708227474
"6151",1.36122250272356
"6152",1.51636429285232
"6153",0.600862723005754
"6154",2.78751598314633
"6155",0.759916453596027
"6156",1.63263804872483
"6157",0.0542952113968198
"6158",0.228715844047166
"6159",1.07304453777226
"6160",0.256065343171009
"6161",1.60288302372172
"6162",1.40975529536388
"6163",1.669890323435
"6164",2.83597537292111
"6165",1.07847285642717
"6166",1.56095330959066
"6167",1.44022753256095
"6168",2.20103983682793
"6169",0.818214878868915
"6170",2.53465771208538
"6171",1.07304453777226
"6172",3.15693045479578
"6173",0.0430134497332872
"6174",1.33160424811318
"6175",0.897362151625288
"6176",2.43496437555356
"6177",0.0542952113968198
"6178",0.313731421246345
"6179",0.0121064039861736
"6180",5.0182388010856
"6181",2.66830163662711
"6182",0.438897421299664
"6183",1.0500471282726
"6184",1.31207303643345
"6185",3.12980592829649
"6186",1.68847246536125
"6187",0.443319009493642
"6188",0.511444462306194
"6189",0.897362151625288
"6190",0.109270792879634
"6191",0.856823360724391
"6192",0.566748200956553
"6193",0.395907022684135
"6194",0.566748200956553
"6195",0.202112758024064
"6196",0.0635308526532725
"6197",0.313731421246345
"6198",0.256065343171009
"6199",1.44022753256095
"6200",3.34478005279347
"6201",0.0430134497332872
"6202",1.27290739685379
"6203",1.45311670840977
"6204",0.395907022684135
"6205",1.22378297459412
"6206",0.0734873526320996
"6207",4.15586726323214
"6208",0.228715844047166
"6209",1.2823045589215
"6210",2.1534388680038
"6211",0.547164389104374
"6212",1.15970003416376
"6213",4.38256016199817
"6214",2.46478774411374
"6215",0.336380718356928
"6216",0.547164389104374
"6217",1.76409824695394
"6218",0.330115747399304
"6219",2.21812021505343
"6220",1.24465799555428
"6221",1.92327383980507
"6222",2.79074796509897
"6223",0.0121064039861736
"6224",0.336380718356928
"6225",1.21813156530308
"6226",0.822017252353014
"6227",0.438897421299664
"6228",0.818214878868915
"6229",1.57975826172654
"6230",1.35304076732984
"6231",5.32925008123895
"6232",0.782059510432688
"6233",1.65431425218843
"6234",9.99385779093512
"6235",4.2834890245673
"6236",1.54353655054943
"6237",1.1478953571612
"6238",1.85667278623572
"6239",1.99293103622432
"6240",0.217422527919339
"6241",1.50454801476947
"6242",0.548890479670774
"6243",3.95779880659706
"6244",3.94199474094608
"6245",0.548890479670774
"6246",3.17738134123179
"6247",5.09875839997405
"6248",3.34608253535132
"6249",1.50454801476947
"6250",8.09905450606368
"6251",5.23377787517216
"6252",2.56480354376845
"6253",1.14346673189741
"6254",1.1478953571612
"6255",0.934662707946039
"6256",1.05633325583712
"6257",2.15240534171902
"6258",0.270001091551812
"6259",1.59334959200221
"6260",1.54743375783286
"6261",1.54353655054943
"6262",1.90748333170013
"6263",1.99293103622432
"6264",1.30742321280797
"6265",0.289064781595492
"6266",0.25801649989311
"6267",5.32925008123895
"6268",0.270001091551812
"6269",0.0843486322220386
"6270",1.52952649527023
"6271",0.217422527919339
"6272",4.51085106323001
"6273",1.88474741263101
"6274",0.548605873342048
"6275",0.383232969349997
"6276",1.1950246457228
"6277",2.10846856108725
"6278",4.36006201594583
"6279",2.98173020175077
"6280",3.21663156274634
"6281",13.4856242297934
"6282",0.660621288959888
"6283",3.34608253535132
"6284",1.54743375783286
"6285",1.03905713618209
"6286",1.05633325583712
"6287",0.0843486322220386
"6288",0.548605873342048
"6289",3.92748615793577
"6290",0.0827316666292006
"6291",13.6553486149282
"6292",6.0140124630158
"6293",4.25789716438177
"6294",8.3379866363729
"6295",0.0827316666292006
"6296",8.4174352425966
"6297",0.151147252143453
"6298",3.96128624465126
"6299",7.04775894746857
"6300",3.70623436691346
"6301",1.03905713618209
"6302",7.53975264661664
"6303",1.14346673189741
"6304",0.151147252143453
"6305",6.65824688887727
"6306",1.44312683181957
"6307",4.51085106323001
"6308",5.09875839997405
"6309",1.1950246457228
"6310",0.289064781595492
"6311",0.000331464588367344
"6312",0.00232307366209758
"6313",0.000370060594059168
"6314",0.000590617565804044
"6315",1.38265419293987e-05
"6316",0.00168654096120664
"6317",0.000139487819100378
"6318",0.000574860495058283
"6319",0.000558566084769133
"6320",0.000349661204733481
"6321",0.000189929889778728
"6322",0.0011527875177919
"6323",0.000956535776663783
"6324",0.000576919048915048
"6325",0.0009485221094271
"6326",0.00120732366424407
"6327",0.00143179915800365
"6328",0.000418623743979926
"6329",0.00215973904593041
"6330",0.000228701728605535
"6331",0.000401571673747853
"6332",0.000167927072732166
"6333",0.00136330832025601
"6334",0.000841967031442056
"6335",4.1353963683613e-05
"6336",0.00106623406876197
"6337",0.00139788258955709
"6338",0.000528356818959422
"6339",0.000574860495058283
"6340",0.00107660492153228
"6341",7.25276952955323e-05
"6342",1.38265419293987e-05
"6343",0.000892179343077462
"6344",0.000228701728605535
"6345",0.000418623743979926
"6346",0.000576919048915048
"6347",0.00072931621379077
"6348",0.000401571673747853
"6349",0.00114383296062871
"6350",4.1353963683613e-05
"6351",0.00152012821206797
"6352",0.000139487819100378
"6353",0.00122543578939287
"6354",0.000349661204733481
"6355",0.00209416594917221
"6356",1.34043264176098e-05
"6357",0.00041652901673403
"6358",0.00112069166654612
"6359",0.000560798754580191
"6360",0.00158342822336191
"6361",0.00150289285122168
"6362",0.00107660492153228
"6363",0.00105728998835503
"6364",0.00198373666689258
"6365",0.00167134478366451
"6366",0.00136330832025601
"6367",0.000331464588367344
"6368",0.00174595753628157
"6369",0.000331740629198413
"6370",0.00127537649124854
"6371",0.000906936816427881
"6372",0.000560798754580191
"6373",0.000167927072732166
"6374",1.34043264176098e-05
"6375",0.0021638336123352
"6376",0.000370060594059168
"6377",0.351328979365192
"6378",0.135142327482312
"6379",0.113731060742927
"6380",0.848740685490085
"6381",0.0804112022455925
"6382",2.35756580624924
"6383",0.466604318281588
"6384",1.61685651784585
"6385",1.7668494421223
"6386",0.276233779960783
"6387",1.05012843738932
"6388",1.0961460945201
"6389",0.792287469340398
"6390",0.34752749261701
"6391",0.334740624209561
"6392",0.798054217210495
"6393",0.147952445176648
"6394",0.985385653614527
"6395",1.05031184152182
"6396",0.252913824255495
"6397",0.0833534180955713
"6398",0.0536599251088958
"6399",0.616055100782567
"6400",0.388203822008649
"6401",0.276233779960783
"6402",0.529307573544354
"6403",0.68972087896225
"6404",0.254228864132832
"6405",0.0536599251088958
"6406",2.38890274989887
"6407",1.25664038341555
"6408",0.937117211106235
"6409",1.1366169655244
"6410",0.68972087896225
"6411",0.904795009957772
"6412",1.43017019286151
"6413",0.937117211106235
"6414",0.0804112022455925
"6415",0.230998361288638
"6416",2.38890274989887
"6417",1.46063257326966
"6418",0.466604318281588
"6419",0.1703388512452
"6420",1.29194232096976
"6421",1.88704660694665
"6422",0.798054217210495
"6423",0.0227334080822565
"6424",1.52250448448494
"6425",2.59149757256542
"6426",0.851802252577327
"6427",0.0833534180955713
"6428",0.0612765247565612
"6429",0.2012376806183
"6430",1.29194232096976
"6431",0.4859233546632
"6432",2.21215065791345
"6433",0.76932489816352
"6434",0.230998361288638
"6435",0.616055100782567
"6436",0.411236076825547
"6437",0.254228864132832
"6438",1.5094507036761
"6439",0.351328979365192
"6440",1.94445167275243
"6441",1.22339609045954
"6442",0.490159225585121
"6443",0.950245281497764
"6444",0.388203822008649
"6445",0.147952445176648
"6446",0.305695503591314
"6447",0.305695503591314
"6448",0.34752749261701
"6449",0.533617657939658
"6450",0.4859233546632
"6451",0.243061405737475
"6452",0.836735947979763
"6453",1.57413172784644
"6454",0.82118129591969
"6455",0.1703388512452
"6456",5.52804824940891
"6457",1.12920533433469
"6458",0.760070678983558
"6459",3.49104390301949
"6460",0.135142327482312
"6461",0.533617657939658
"6462",4.55620565264173
"6463",0.0227334080822565
"6464",0.769087695103922
"6465",3.568689245791
"6466",0.713220322965824
"6467",0.0612765247565612
"6468",0.252913824255495
"6469",0.0268309958571855
"6470",0.713220322965824
"6471",1.04849522603585
"6472",0.739409545453139
"6473",0.411236076825547
"6474",0.833690672182025
"6475",0.0268309958571855
"6476",1.86984439048176
"6477",1.01428590883627
"6478",0.227284568130327
"6479",4.53475160147984
"6480",0.373038406827568
"6481",0.213434243496056
"6482",4.04018718513967
"6483",0.227065785774438
"6484",0.474446608065732
"6485",1.38672345355861
"6486",0.836128527879491
"6487",0.225648987042897
"6488",0.0980207438672238
"6489",1.94994334701433
"6490",1.17363579317933
"6491",0.528900747453505
"6492",0.323693336262425
"6493",0.0980207438672238
"6494",3.04641965814382
"6495",1.17363579317933
"6496",1.19745809151037
"6497",1.21415239615781
"6498",1.33361745377397
"6499",1.18316721639243
"6500",2.80101547690341
"6501",0.352949951412779
"6502",1.16094983269348
"6503",1.00560148616654
"6504",0.83825056327776
"6505",0.302068250001682
"6506",1.20956240640932
"6507",0.373038406827568
"6508",2.37207005418963
"6509",1.38672345355861
"6510",0.337144985038756
"6511",1.16094983269348
"6512",0.518698767645761
"6513",0.270676185102383
"6514",0.352949951412779
"6515",0.380241891709609
"6516",0.227284568130327
"6517",0.213434243496056
"6518",0.764725750065963
"6519",3.3207952039537
"6520",0.887019056782401
"6521",3.50630200155334
"6522",0.161251985724562
"6523",1.57802487688495
"6524",1.33361745377397
"6525",0.00803042000914367
"6526",0.227065785774438
"6527",1.19294709636588
"6528",0.302068250001682
"6529",1.32727832788747
"6530",0.233982781370038
"6531",1.00560148616654
"6532",0.279497354114904
"6533",0.196470373256025
"6534",1.12155292145035
"6535",0.602460479307801
"6536",0.836128527879491
"6537",1.2522996182044
"6538",5.47129770398119
"6539",0.108106738848005
"6540",0.764725750065963
"6541",0.225648987042897
"6542",1.75391591390969
"6543",0.233982781370038
"6544",0.161251985724562
"6545",0.528900747453505
"6546",1.32752152271679
"6547",1.12155292145035
"6548",0.337144985038756
"6549",0.315555320837025
"6550",0.108106738848005
"6551",0.33992346957498
"6552",0.474446608065732
"6553",0.00803042000914367
"6554",0.270676185102383
"6555",1.09570766669429
"6556",1.44007792779377
"6557",0.33992346957498
"6558",2.23661081272595
"6559",0.517444306479486
"6560",1.21412330950933
"6561",0.495870904950273
"6562",0.495870904950273
"6563",0.263336212974256
"6564",2.0502861639255
"6565",1.84768407813708
"6566",0.761019227155863
"6567",2.03352062684418
"6568",0.517444306479486
"6569",0.263336212974256
"6570",0.348018411206198
"6571",0.802824604907357
"6572",1.32842858133711
"6573",1.38717495697287
"6574",0.828179518642891
"6575",1.26030517720269
"6576",0.726119455545291
"6577",0.761019227155863
"6578",0.348018411206198
"6579",0.726119455545291
"6580",1.09390503982831
"6581",0.209947680341866
"6582",2.34145610940251
"6583",3.8113149833192
"6584",2.01847879910995
"6585",0.698974622807857
"6586",0.378266005857416
"6587",0.855215063523978
"6588",0.244020430659305
"6589",2.27551688901919
"6590",1.8234081565433
"6591",0.855493386839999
"6592",4.00024642174087
"6593",0.209539696609323
"6594",4.62314177041226
"6595",0.85340214752291
"6596",3.61416367964993
"6597",3.61416367964993
"6598",2.10551900716097
"6599",0.378266005857416
"6600",0.149812652908277
"6601",4.00024642174087
"6602",1.19593241008494
"6603",1.31241607947324
"6604",2.34455318424288
"6605",1.12208931081188
"6606",0.504578493520789
"6607",0.00776636240936668
"6608",0.762165076659688
"6609",0.999981220826928
"6610",1.8234081565433
"6611",1.09390503982831
"6612",0.467045187885102
"6613",4.9999151852438
"6614",2.28525340762728
"6615",0.504578493520789
"6616",1.36580973245426
"6617",0.149437319705015
"6618",0.999981220826928
"6619",1.3762517671257
"6620",2.02872327927526
"6621",0.206750373612277
"6622",0.85340214752291
"6623",0.762165076659688
"6624",1.12208931081188
"6625",0.698974622807857
"6626",4.70287327915344
"6627",0.209947680341866
"6628",0.206750373612277
"6629",0.00776636240936668
"6630",1.12047038079103
"6631",0.149812652908277
"6632",0.149437319705015
"6633",0.474327253974916
"6634",0.620281525574747
"6635",0.474327253974916
"6636",0.209539696609323
"6637",1.4443825645734
"6638",0.620281525574747
"6639",0.855493386839999
"6640",0.467045187885102
"6641",2.1426629202631
"6642",0.0666410519714997
"6643",0.0921957854846696
"6644",0.230795434613316
"6645",1.80270081892896
"6646",0.230795434613316
"6647",1.20155466989169
"6648",0.910634094507207
"6649",0.497672331966944
"6650",0.0369344368379547
"6651",0.0185404441523174
"6652",0.014365352052816
"6653",0.203544945448264
"6654",2.25615089817379
"6655",0.14752021122539
"6656",0.159386643557188
"6657",0.0558530668918369
"6658",0.242795996840433
"6659",0.0527394654250557
"6660",0.246744603437522
"6661",0.207963056651852
"6662",0.177473970970917
"6663",0.0659159765304507
"6664",0.0558530668918369
"6665",0.579412808262559
"6666",0.0369344368379547
"6667",0.726609790770836
"6668",0.630864936172228
"6669",0.653759549789094
"6670",0.207963056651852
"6671",0.336184497702335
"6672",1.51972161057832
"6673",1.85384718711591
"6674",1.09264470137372
"6675",1.56793554615704
"6676",0.0185404441523174
"6677",0.57188009306434
"6678",0.633382921157284
"6679",2.10988426200992
"6680",0.328529647089496
"6681",1.88264353450526
"6682",1.03592644186132
"6683",4.28290896356837
"6684",0.242795996840433
"6685",0.581191028491341
"6686",0.203544945448264
"6687",0.328529647089496
"6688",0.647852884842521
"6689",0.479023391689722
"6690",1.86550028648527
"6691",0.0659159765304507
"6692",0.739986548490773
"6693",0.897256301611844
"6694",0.478799076262771
"6695",0.79959489751036
"6696",0.0241660910599055
"6697",0.14752021122539
"6698",1.38449440383169
"6699",0.381533633518037
"6700",0.286439800216687
"6701",2.09008797227303
"6702",0.014365352052816
"6703",1.07589404988482
"6704",2.72092892783574
"6705",0.647852884842521
"6706",0.0241660910599055
"6707",0.246744603437522
"6708",0.653759549789094
"6709",0.159386643557188
"6710",1.85384718711591
"6711",0.567366806979998
"6712",0.421386450713764
"6713",0.810969759835817
"6714",0.947572998594308
"6715",0.177473970970917
"6716",1.19278075825939
"6717",0.1355708171346
"6718",1.07568481636967
"6719",1.88264353450526
"6720",1.17256218539802
"6721",1.80270081892896
"6722",0.567366806979998
"6723",0.0527394654250557
"6724",0.726609790770836
"6725",0.657728994037749
"6726",0.0921957854846696
"6727",0.286439800216687
"6728",1.07568481636967
"6729",3.98821558425065
"6730",0.604885511758652
"6731",1.17197987331665
"6732",0.381533633518037
"6733",0.325763911755152
"6734",1.38541694344024
"6735",0.204308746737726
"6736",0.456775638528177
"6737",0.84364454278452
"6738",0.61039232818661
"6739",0.285149903511258
"6740",0.39693998842814
"6741",0.00497870343180473
"6742",0.607345111536114
"6743",0.192185660470608
"6744",0.246934319048603
"6745",0.39693998842814
"6746",1.11400801403183
"6747",0.581016765544851
"6748",0.432862891354247
"6749",0.168882889858367
"6750",0.0526305828087725
"6751",0.388674533969946
"6752",0.370794672940918
"6753",0.246934319048603
"6754",0.492912858873257
"6755",0.292469966459844
"6756",0.027488097110556
"6757",0.0200695828122575
"6758",0.580163162885376
"6759",0.171421587357609
"6760",1.90895805253007
"6761",0.176692864295305
"6762",0.132750350936476
"6763",0.0538725853874222
"6764",0.0200695828122575
"6765",0.132750350936476
"6766",1.18610433216645
"6767",0.42645187028194
"6768",0.409115298198931
"6769",0.34836457557411
"6770",0.176692864295305
"6771",0.292469966459844
"6772",0.483689704411435
"6773",0.357875668272801
"6774",0.313424048522079
"6775",0.027488097110556
"6776",0.0526305828087725
"6777",0.117939320630484
"6778",0.478964644705596
"6779",0.285149903511258
"6780",0.669880680110531
"6781",0.793474362517038
"6782",0.277172381031059
"6783",0.607345111536114
"6784",1.02218026760693
"6785",0.724365333006653
"6786",0.713708753379412
"6787",0.204308746737726
"6788",0.32762394595898
"6789",0.580163162885376
"6790",0.744616386291777
"6791",0.259040008953548
"6792",0.0476472480820389
"6793",0.330326820778526
"6794",0.0518957639272433
"6795",0.889111607797796
"6796",0.192185660470608
"6797",1.06006850900425
"6798",0.325763911755152
"6799",1.17333691810202
"6800",0.218191647637417
"6801",0.277172381031059
"6802",0.84364454278452
"6803",0.0518957639272433
"6804",0.313424048522079
"6805",0.357875668272801
"6806",0.685475910734985
"6807",1.41555289600887
"6808",0.259040008953548
"6809",0.83985567217627
"6810",0.649735238850733
"6811",0.0538725853874222
"6812",0.330326820778526
"6813",0.117939320630484
"6814",0.83985567217627
"6815",0.219394573223584
"6816",0.0476472480820389
"6817",0.141371051157222
"6818",0.00497870343180473
"6819",4.56831251322374
"6820",7.98440144434469
"6821",7.64252948832642
"6822",3.41828263643893
"6823",7.98440144434469
"6824",0.911168189971903
"6825",0.113677298424534
"6826",24.0844384220947
"6827",0.640369886614785
"6828",0.528419635707799
"6829",0.610543455213552
"6830",2.97543917720875
"6831",3.41828263643893
"6832",0.113677298424534
"6833",1.32270034895175
"6834",1.32270034895175
"6835",2.44153909643392
"6836",3.3450773629914
"6837",2.41323186055374
"6838",0.611537217400539
"6839",0.611537217400539
"6840",0.911168189971903
"6841",0.528419635707799
"6842",7.24198835393143
"6843",3.3450773629914
"6844",4.51028280026679
"6845",2.70936769691011
"6846",0.610543455213552
"6847",0.640369886614785
"6848",0.584155173265188
"6849",0.584155173265188
"6850",8.36440548625155
"6851",3.77916296454828
"6852",5.81222152213723
"6853",8.36440548625155
"6854",11.35530198437
"6855",8.9505689840719
"6856",2.92632101260988
"6857",4.6281974022308
"6858",3.77916296454828
"6859",18.8038769518797
"6860",3.59947322999852
"6861",1.78287381431901
"6862",4.58536880138538
"6863",2.92632101260988
"6864",2.97543917720875
"6865",2.41323186055374
"6866",6.55925864889726
"6867",7.64252948832642
"6868",3.59947322999852
"6869",2.75263403156739
"6870",3.72946417812086
"6871",2.75263403156739
"6872",0.55174711001558
"6873",0.358181689360746
"6874",1.19022064428552
"6875",1.52134229103203
"6876",0.00286940537416314
"6877",0.773357367192173
"6878",0.361200835526974
"6879",0.163239536133624
"6880",1.26060131681924
"6881",1.54497587776284
"6882",0.116482360374587
"6883",1.85134888132237
"6884",0.150956430808845
"6885",0.0286467054401029
"6886",0.183707926651325
"6887",0.00360542989011314
"6888",0.828302897500842
"6889",0.140317306740661
"6890",0.323450382900155
"6891",0.658949710827232
"6892",1.04020544229983
"6893",0.361200835526974
"6894",0.696094953084488
"6895",0.986279300129947
"6896",0.534187798552388
"6897",0.163239536133624
"6898",3.42495764032097
"6899",0.430206378977321
"6900",1.33270110292517
"6901",0.150956430808845
"6902",1.63979122330332
"6903",1.33554809813933
"6904",2.10663670752832
"6905",0.370169551710431
"6906",0.228995069409949
"6907",0.140317306740661
"6908",0.961655646811042
"6909",0.184455745177052
"6910",0.0120864544587267
"6911",2.53270820996167
"6912",0.110310440387934
"6913",2.01401689283667
"6914",0.358181689360746
"6915",1.49651112678309
"6916",0.658949710827232
"6917",0.116482360374587
"6918",1.67688402843831
"6919",0.00360542989011314
"6920",1.8504189450416
"6921",0.110310440387934
"6922",0.228995069409949
"6923",0.311445777701296
"6924",0.601847343243888
"6925",0.430206378977321
"6926",0.438360978663777
"6927",0.970263631332347
"6928",0.184455745177052
"6929",0.534187798552388
"6930",0.986279300129947
"6931",3.73621328468917
"6932",1.8504189450416
"6933",0.770323169954198
"6934",0.669976344849701
"6935",0.185471196628278
"6936",1.85134888132237
"6937",0.00286940537416314
"6938",0.770323169954198
"6939",1.19022064428552
"6940",0.185471196628278
"6941",0.0120864544587267
"6942",0.505513726840924
"6943",2.06279155152244
"6944",2.53270820996167
"6945",0.601847343243888
"6946",0.311445777701296
"6947",2.14078713267917
"6948",0.438360978663777
"6949",0.410933823440697
"6950",0.828302897500842
"6951",0.0286467054401029
"6952",1.33270110292517
"6953",0.0199201840872885
"6954",0.014243791620586
"6955",0.0306550179822254
"6956",0.103624714587022
"6957",0.0474541758931513
"6958",0.0655684650131549
"6959",0.131883732334934
"6960",0.0285340444461553
"6961",0.014243791620586
"6962",0.0195760385617372
"6963",0.000925526706807567
"6964",0.10949548260783
"6965",0.0173764772273484
"6966",0.0212430355359494
"6967",0.0395248764467118
"6968",0.0173764772273484
"6969",0.041120501621831
"6970",0.0265283314952458
"6971",0.000981282494458835
"6972",0.066665316486012
"6973",0.0289912925824498
"6974",0.0199201840872885
"6975",0.00116526526351546
"6976",0.0878647060008162
"6977",0.0870827210447431
"6978",0.0703266213122644
"6979",0.0104032819218309
"6980",0.0170919233286875
"6981",0.00454552258573138
"6982",0.11147745035227
"6983",0.115518873081369
"6984",0.270925685685646
"6985",0.0265283314952458
"6986",0.000925526706807567
"6987",0.00788682632192783
"6988",0.0134299288189035
"6989",0.0577740335825108
"6990",0.105437136658176
"6991",0.00518750796407286
"6992",0.0385287570121977
"6993",0.0871886891684701
"6994",0.111169114778782
"6995",0.100423540294318
"6996",0.00108359171206951
"6997",0.0635315511966885
"6998",0.0731388070678847
"6999",0.0230441896069857
"7000",0.0895689179712256
"7001",0.0856125326482782
"7002",0.00116526526351546
"7003",0.0635315511966885
"7004",0.0285340444461553
"7005",0.000981282494458835
"7006",0.0134299288189035
"7007",0.0552948624130023
"7008",0.136594193028901
"7009",0.0195760385617372
"7010",0.0393676710922644
"7011",0.0406187661684294
"7012",0.0170919233286875
"7013",0.00788682632192783
"7014",0.0128137953438019
"7015",0.00212311706444668
"7016",0.0765579336385223
"7017",0.0289912925824498
"7018",0.0575872151201335
"7019",0.0104032819218309
"7020",0.104381235657309
"7021",0.0212430355359494
"7022",0.0443635325203946
"7023",0.0128137953438019
"7024",0.00454552258573138
"7025",0.0504777894245039
"7026",0.0230441896069857
"7027",0.00212311706444668
"7028",0.0498555946245811
"7029",0.013486987115606
"7030",0.0914381782822757
"7031",0.0839811833619217
"7032",0.152915761225
"7033",0.00518750796407286
"7034",0.564963921557528
"7035",0.300858699896253
"7036",0.245459452177943
"7037",0.0864796892853228
"7038",1.35056638306114
"7039",1.26675659479555
"7040",1.13029377345722
"7041",0.558469352826716
"7042",1.10577160892935
"7043",0.558469352826716
"7044",0.95562185591027
"7045",1.7311475940127
"7046",0.631449366759302
"7047",0.500517696462055
"7048",0.046878782666127
"7049",2.57519016373002
"7050",1.39654723549608
"7051",0.0864796892853228
"7052",0.262513947705951
"7053",1.05799493903796
"7054",0.118462579419152
"7055",1.23644722279838
"7056",0.334860499415676
"7057",0.564963921557528
"7058",0.806913706925304
"7059",1.46269865596405
"7060",0.577809707473165
"7061",0.258877590153688
"7062",1.08341506510211
"7063",0.463726991973761
"7064",0.54286037574041
"7065",0.445778600322427
"7066",0.322460945987242
"7067",0.176947576671754
"7068",0.216524542102981
"7069",0.238733707992672
"7070",0.293697413292168
"7071",0.815491763515887
"7072",0.728128410017376
"7073",1.02778069868401
"7074",0.4160847021801
"7075",1.12163225694505
"7076",0.463726991973761
"7077",0.176947576671754
"7078",1.24660761326031
"7079",1.58998863898348
"7080",0.00316903065432683
"7081",0.118462579419152
"7082",0.0567599824999832
"7083",0.844802690006215
"7084",0.046878782666127
"7085",0.238733707992672
"7086",0.448289731820712
"7087",0.235850855165403
"7088",0.0567599824999832
"7089",0.00316903065432683
"7090",0.4160847021801
"7091",1.05799493903796
"7092",0.556308112575483
"7093",1.20231909396889
"7094",0.661732870462281
"7095",0.659565453290597
"7096",0.29264959977839
"7097",2.51050582000046
"7098",0.263200099217418
"7099",0.7796615510618
"7100",1.91226734057403
"7101",0.216524542102981
"7102",0.258877590153688
"7103",1.34262348610158
"7104",0.322460945987242
"7105",0.934982093344047
"7106",0.328241221038375
"7107",0.00767452446787154
"7108",0.0086234279297468
"7109",0.0531405295163339
"7110",0.0122062727982275
"7111",0.240743271611372
"7112",1.48717089133831
"7113",0.0324198206440869
"7114",1.63370448348755
"7115",0.56930581513719
"7116",1.24877972346381
"7117",0.0086234279297468
"7118",0.298042434926966
"7119",1.27278961916586
"7120",0.156643669232214
"7121",0.309390418237003
"7122",0.112758873225536
"7123",0.402735753539931
"7124",1.45631192380847
"7125",0.402735753539931
"7126",0.587342965985338
"7127",0.309833737224924
"7128",0.294082187577404
"7129",1.61732188584147
"7130",0.313292476042649
"7131",0.456628692843841
"7132",0.0324198206440869
"7133",0.822411219313386
"7134",0.573915629130411
"7135",0.550150446418465
"7136",0.00767452446787154
"7137",0.246421543435737
"7138",0.271053844565168
"7139",0.0531405295163339
"7140",0.309390418237003
"7141",0.0865708977143775
"7142",1.08243962280534
"7143",0.271053844565168
"7144",0.190404802893484
"7145",0.790131896353316
"7146",0.255458823945434
"7147",0.0493856670669537
"7148",0.587342965985338
"7149",0.0122062727982275
"7150",0.456628692843841
"7151",0.240743271611372
"7152",0.423624724174058
"7153",0.0865708977143775
"7154",0.107880689978879
"7155",0.191756445111285
"7156",0.156643669232214
"7157",0.0216602457457018
"7158",0.190404802893484
"7159",0.0216602457457018
"7160",0.969508893794689
"7161",0.308927808392552
"7162",0.257778757042395
"7163",0.191756445111285
"7164",0.661218989221819
