species,mode,root.age,maxTrue,maxEst,extinction.x,sp,minTrue,minEst,extinction.y,age,ratio
t97,Budding,7.814393966436859,0.11709986999071265,0.4878226940131599,Intermediate,t161,0.12601589157710374,4.923332478682664e-5,Intermediate,true.ratio,-0.008916021586391099
t18,Budding,8.388361034835317,0.14646728422054706,0.2916508404148153,Intermediate,t163,0.03271516845176707,0.00262873326580486,Intermediate,est.ratio,0.28902210714901044
t18,Budding,8.388361034835317,0.14646728422054706,0.2916508404148153,Intermediate,t163,0.03271516845176707,0.00262873326580486,Intermediate,true.ratio,0.11375211576877998
t20,Budding,8.406133073667256,0.03145234917956634,0.48331240286169264,Intermediate,t171,0.00456316965075085,0.00456316965075075,Intermediate,est.ratio,0.47874923321094187
t20,Budding,8.406133073667256,0.03145234917956634,0.48331240286169264,Intermediate,t171,0.00456316965075085,0.00456316965075075,Intermediate,true.ratio,0.02688917952881549
t77,Budding,11.303810595062814,0.08276271541434668,0.29156233620009325,Intermediate,t76,1.232580974872337e-4,1.2325809748704757e-4,Intermediate,est.ratio,0.2914390781026062
t77,Budding,11.303810595062814,0.08276271541434668,0.29156233620009325,Intermediate,t76,1.232580974872337e-4,1.2325809748704757e-4,Intermediate,true.ratio,0.08263945731685945
t263,Budding,8.938857773892027,0.243232648089991,0.7881121266960271,Intermediate,t120,0.00118938958524636,0.00118938958524616,Intermediate,est.ratio,0.786922737110781
t263,Budding,8.938857773892027,0.243232648089991,0.7881121266960271,Intermediate,t120,0.00118938958524636,0.00118938958524616,Intermediate,true.ratio,0.24204325850474465
t110,Budding,8.152067795014457,0.27895511599230444,0.6755620416656974,Intermediate,t111,0.05862340779566426,0.00145296531515958,Intermediate,est.ratio,0.6741090763505379
t110,Budding,8.152067795014457,0.27895511599230444,0.6755620416656974,Intermediate,t111,0.05862340779566426,0.00145296531515958,Intermediate,true.ratio,0.22033170819664016
t146,Budding,11.134349221508304,0.4304324990864613,0.4851768709366466,Intermediate,t83,1.9758438735833497e-4,1.9758438735802648e-4,Intermediate,est.ratio,0.48497928654928857
t146,Budding,11.134349221508304,0.4304324990864613,0.4851768709366466,Intermediate,t83,1.9758438735833497e-4,1.9758438735802648e-4,Intermediate,true.ratio,0.43023491469910297
t33,Budding,7.617483340383396,0.4820892901359128,0.4820892901359127,Intermediate,t91,0.00611728819288926,0.00611728819288924,Intermediate,est.ratio,0.4759720019430234
t33,Budding,7.617483340383396,0.4820892901359128,0.4820892901359127,Intermediate,t91,0.00611728819288926,0.00611728819288924,Intermediate,true.ratio,0.4759720019430235
t87,Budding,8.940133848397524,0.3157608900586817,0.3920027253621075,Intermediate,t9,0.268124745595047,2.689603559973454e-4,Intermediate,est.ratio,0.3917337650061102
t87,Budding,8.940133848397524,0.3157608900586817,0.3920027253621075,Intermediate,t9,0.268124745595047,2.689603559973454e-4,Intermediate,true.ratio,0.04763614446363468
t101,Budding,9.901480135162307,0.3582646440109122,0.2904991030137199,Intermediate,t138,0.00206265658303374,0.00206265658303336,Intermediate,est.ratio,0.28843644643068655
t101,Budding,9.901480135162307,0.3582646440109122,0.2904991030137199,Intermediate,t138,0.00206265658303374,0.00206265658303336,Intermediate,true.ratio,0.35620198742787845
t116,Budding,12.71499166669475,0.068859845002191,0.30735155249988205,Intermediate,t90,0.17860654378072466,7.432881534848134e-4,Intermediate,est.ratio,0.30660826434639726
t116,Budding,12.71499166669475,0.068859845002191,0.30735155249988205,Intermediate,t90,0.17860654378072466,7.432881534848134e-4,Intermediate,true.ratio,-0.10974669877853366
t44,Budding,9.232985945956008,0.3793545482863775,0.5016092581805339,Intermediate,t72,0.0089732500663788,9.704903592033674e-4,Intermediate,est.ratio,0.5006387678213305
t44,Budding,9.232985945956008,0.3793545482863775,0.5016092581805339,Intermediate,t72,0.0089732500663788,9.704903592033674e-4,Intermediate,true.ratio,0.3703812982199987
t158,Budding,7.92984946075613,0.5208960091231344,0.3356163586298133,Intermediate,t198,0.00237084713145889,2.3559308750925183e-4,Intermediate,est.ratio,0.33538076554230406
t158,Budding,7.92984946075613,0.5208960091231344,0.3356163586298133,Intermediate,t198,0.00237084713145889,2.3559308750925183e-4,Intermediate,true.ratio,0.5185251619916755
t170,Budding,8.153635179503492,0.31559791117235775,0.4289953334297395,Intermediate,t79,0.13248123555637437,0.00197590805947118,Intermediate,est.ratio,0.4270194253702683
t170,Budding,8.153635179503492,0.31559791117235775,0.4289953334297395,Intermediate,t79,0.13248123555637437,0.00197590805947118,Intermediate,true.ratio,0.18311667561598338
t32,Budding,7.748965374084832,0.2426639418574273,0.3023831716211529,Intermediate,t112,0.00103549471843843,0.00103549471843821,Intermediate,est.ratio,0.3013476769027147
t32,Budding,7.748965374084832,0.2426639418574273,0.3023831716211529,Intermediate,t112,0.00103549471843843,0.00103549471843821,Intermediate,true.ratio,0.24162844713898887
t187,Budding,10.09599691443078,0.01766362444705774,0.2727863545113868,Intermediate,t149,0.03099484535461843,0.00191546211922457,Intermediate,est.ratio,0.2708708923921622
t187,Budding,10.09599691443078,0.01766362444705774,0.2727863545113868,Intermediate,t149,0.03099484535461843,0.00191546211922457,Intermediate,true.ratio,-0.013331220907560688
t15,Budding,11.153470712677311,0.21969941661579623,0.48912800092031544,Intermediate,t169,5.696254977769712e-5,5.696254977694326e-5,Intermediate,est.ratio,0.4890710383705385
t15,Budding,11.153470712677311,0.21969941661579623,0.48912800092031544,Intermediate,t169,5.696254977769712e-5,5.696254977694326e-5,Intermediate,true.ratio,0.21964245406601854
t28,Budding,5.760456825237938,0.45135383681744234,0.6853981721101948,Intermediate,t71,0.09782615659703783,5.201859797735478e-4,Intermediate,est.ratio,0.6848779861304213
t28,Budding,5.760456825237938,0.45135383681744234,0.6853981721101948,Intermediate,t71,0.09782615659703783,5.201859797735478e-4,Intermediate,true.ratio,0.3535276802204045
t106,Budding,14.02693638491296,0.13991586342674495,0.5224677970832771,Intermediate,t90,0.00838750771343022,6.454620563154581e-4,Intermediate,est.ratio,0.5218223350269616
t106,Budding,14.02693638491296,0.13991586342674495,0.5224677970832771,Intermediate,t90,0.00838750771343022,6.454620563154581e-4,Intermediate,true.ratio,0.13152835571331473
t153,Budding,6.1237014174694,0.2352696597708206,0.6013517984219006,Intermediate,t164,5.865917599828098e-4,5.865917599827123e-4,Intermediate,est.ratio,0.6007652066619179
t153,Budding,6.1237014174694,0.2352696597708206,0.6013517984219006,Intermediate,t164,5.865917599828098e-4,5.865917599827123e-4,Intermediate,true.ratio,0.2346830680108378
t96,Budding,5.907252352528927,0.48210062468468234,0.4821006246846822,Intermediate,t162,0.14642293981520663,2.1479398918406e-4,Intermediate,est.ratio,0.4818858306954981
t96,Budding,5.907252352528927,0.48210062468468234,0.4821006246846822,Intermediate,t162,0.14642293981520663,2.1479398918406e-4,Intermediate,true.ratio,0.3356776848694757
t108,Budding,7.848393029598536,0.27048894628875764,0.35730981787642346,Intermediate,t20,0.2891065065544426,7.77349654058683e-4,Intermediate,est.ratio,0.3565324682223648
t108,Budding,7.848393029598536,0.27048894628875764,0.35730981787642346,Intermediate,t20,0.2891065065544426,7.77349654058683e-4,Intermediate,true.ratio,-0.01861756026568495
t183,Budding,7.883348364538718,0.3195167191820123,0.5665384991843072,Intermediate,t222,0.1770341729188364,9.716017767734572e-4,Intermediate,est.ratio,0.5655668974075337
t183,Budding,7.883348364538718,0.3195167191820123,0.5665384991843072,Intermediate,t222,0.1770341729188364,9.716017767734572e-4,Intermediate,true.ratio,0.14248254626317589
t60,Budding,6.479380501940222,0.13056378703936786,0.41610964499712705,Intermediate,t19,3.123284279605516e-4,3.1232842796036887e-4,Intermediate,est.ratio,0.4157973165691667
t60,Budding,6.479380501940222,0.13056378703936786,0.41610964499712705,Intermediate,t19,3.123284279605516e-4,3.1232842796036887e-4,Intermediate,true.ratio,0.1302514586114073
t147,Budding,7.177159802310149,0.7573492544868776,0.7573492544868775,Intermediate,t129,9.623267407120769e-4,9.62326740711596e-4,Intermediate,est.ratio,0.7563869277461659
t147,Budding,7.177159802310149,0.7573492544868776,0.7573492544868775,Intermediate,t129,9.623267407120769e-4,9.62326740711596e-4,Intermediate,true.ratio,0.7563869277461656
t240,Budding,8.206758756980365,0.3450626815022036,0.4977609024327628,Intermediate,t114,0.00287589931215223,0.00287589931215191,Intermediate,est.ratio,0.49488500312061084
t240,Budding,8.206758756980365,0.3450626815022036,0.4977609024327628,Intermediate,t114,0.00287589931215223,0.00287589931215191,Intermediate,true.ratio,0.3421867821900514
t48,Budding,4.692675477318609,0.07806873354835521,0.7451894059865171,Intermediate,t108,0.07712741677464523,6.507092515593468e-4,Intermediate,est.ratio,0.7445386967349578
t48,Budding,4.692675477318609,0.07806873354835521,0.7451894059865171,Intermediate,t108,0.07712741677464523,6.507092515593468e-4,Intermediate,true.ratio,9.413167737099826e-4
t9,Budding,11.982016130942794,0.2618980463475224,0.23830133354821917,Intermediate,t47,2.382443820778918e-4,2.3824438207757772e-4,Intermediate,est.ratio,0.23806308916614158
t9,Budding,11.982016130942794,0.2618980463475224,0.23830133354821917,Intermediate,t47,2.382443820778918e-4,2.3824438207757772e-4,Intermediate,true.ratio,0.2616598019654445
t35,Budding,12.385716007297,0.248788170174376,0.2487881701743756,Intermediate,t177,0.02467249610326835,0.00197399765994911,Intermediate,est.ratio,0.2468141725144265
t35,Budding,12.385716007297,0.248788170174376,0.2487881701743756,Intermediate,t177,0.02467249610326835,0.00197399765994911,Intermediate,true.ratio,0.22411567407110763
t118,Budding,9.624225428778256,0.0690875482604589,0.40210988268921216,Intermediate,t11,0.00184747122597921,0.00184747122597918,Intermediate,est.ratio,0.400262411463233
t118,Budding,9.624225428778256,0.0690875482604589,0.40210988268921216,Intermediate,t11,0.00184747122597921,0.00184747122597918,Intermediate,true.ratio,0.06724007703447969
t105,Budding,7.70203523518645,0.3499158503352731,0.4835259045793448,Intermediate,t176,2.952961179586349e-4,2.9529611795851943e-4,Intermediate,est.ratio,0.48323060846138627
t105,Budding,7.70203523518645,0.3499158503352731,0.4835259045793448,Intermediate,t176,2.952961179586349e-4,2.9529611795851943e-4,Intermediate,true.ratio,0.34962055421731447
t144,Budding,8.073012935995065,0.36702753846097824,0.5602368449486229,Intermediate,t208,0.0017356753678721,0.00173567536787201,Intermediate,est.ratio,0.5585011695807509
t144,Budding,8.073012935995065,0.36702753846097824,0.5602368449486229,Intermediate,t208,0.0017356753678721,0.00173567536787201,Intermediate,true.ratio,0.36529186309310613
t43,Budding,5.555113791978928,0.7040881711954333,0.6545438494478673,Intermediate,t167,0.2216696707693087,0.00314282022372963,Intermediate,est.ratio,0.6514010292241377
t43,Budding,5.555113791978928,0.7040881711954333,0.6545438494478673,Intermediate,t167,0.2216696707693087,0.00314282022372963,Intermediate,true.ratio,0.4824185004261246
t72,Budding,8.660625801993115,0.533940177020762,0.5339401770207618,Intermediate,t119,0.06852130961144595,0.00380723698699519,Intermediate,est.ratio,0.5301329400337667
t72,Budding,8.660625801993115,0.533940177020762,0.5339401770207618,Intermediate,t119,0.06852130961144595,0.00380723698699519,Intermediate,true.ratio,0.46541886740931604
t168,Budding,9.547376889013956,0.3185550428554571,0.31855504285545666,Intermediate,t101,0.01830824664988819,9.866051799932664e-5,Intermediate,est.ratio,0.3184563823374573
t168,Budding,9.547376889013956,0.3185550428554571,0.31855504285545666,Intermediate,t101,0.01830824664988819,9.866051799932664e-5,Intermediate,true.ratio,0.30024679620556893
t75,Budding,9.191535818672955,0.05530345423046134,0.5258824016940115,Intermediate,t190,0.0010781257769947,0.00107812577699454,Intermediate,est.ratio,0.524804275917017
t75,Budding,9.191535818672955,0.05530345423046134,0.5258824016940115,Intermediate,t190,0.0010781257769947,0.00107812577699454,Intermediate,true.ratio,0.05422532845346664
t163,Budding,10.758932856016513,0.3236476155188154,0.3632460736162797,Intermediate,t203,0.00254519232365461,0.00254519232365435,Intermediate,est.ratio,0.36070088129262534
t163,Budding,10.758932856016513,0.3236476155188154,0.3632460736162797,Intermediate,t203,0.00254519232365461,0.00254519232365435,Intermediate,true.ratio,0.32110242319516075
t10,Budding,19.193050898734707,0.10304819479058903,0.18164542475876425,Intermediate,t48,1.1740499370575205e-4,1.174049937054188e-4,Intermediate,est.ratio,0.18152801976505883
t10,Budding,19.193050898734707,0.10304819479058903,0.18164542475876425,Intermediate,t48,1.1740499370575205e-4,1.174049937054188e-4,Intermediate,true.ratio,0.10293078979688328
t129,Budding,10.131273857205336,0.5071922464267822,0.5071922464267821,Intermediate,t108,0.00105979286070172,0.00105979286070149,Intermediate,est.ratio,0.5061324535660806
t129,Budding,10.131273857205336,0.5071922464267822,0.5071922464267821,Intermediate,t108,0.00105979286070172,0.00105979286070149,Intermediate,true.ratio,0.5061324535660805
t64,Budding,5.165562867678173,0.05140643305662623,0.7018797478729539,Intermediate,t132,0.01329308432138985,3.675573326101706e-4,Intermediate,est.ratio,0.7015121905403437
t64,Budding,5.165562867678173,0.05140643305662623,0.7018797478729539,Intermediate,t132,0.01329308432138985,3.675573326101706e-4,Intermediate,true.ratio,0.038113348735236384
t5,Budding,7.139926479290044,0.6180235479099895,0.6180235479099894,Intermediate,t123,0.03332410053580911,0.00217346057698291,Intermediate,est.ratio,0.6158500873330065
t5,Budding,7.139926479290044,0.6180235479099895,0.6180235479099894,Intermediate,t123,0.03332410053580911,0.00217346057698291,Intermediate,true.ratio,0.5846994473741803
t131,Budding,8.011056982338674,0.1460894733514733,0.44397306903233347,Intermediate,t144,0.00242488004900906,0.00242488004900881,Intermediate,est.ratio,0.44154818898332465
t131,Budding,8.011056982338674,0.1460894733514733,0.44397306903233347,Intermediate,t144,0.00242488004900906,0.00242488004900881,Intermediate,true.ratio,0.14366459330246423
t185,Budding,13.928444968859626,0.2722329267745258,0.20045949766073565,Intermediate,t10,0.07625737156946616,4.306793565365116e-4,Intermediate,est.ratio,0.20002881830419914
t185,Budding,13.928444968859626,0.2722329267745258,0.20045949766073565,Intermediate,t10,0.07625737156946616,4.306793565365116e-4,Intermediate,true.ratio,0.19597555520505966
t78,Budding,8.258673522365298,0.2502182482381319,0.6942870966964592,Intermediate,t138,0.00121715204490853,0.00121715204490843,Intermediate,est.ratio,0.6930699446515507
t78,Budding,8.258673522365298,0.2502182482381319,0.6942870966964592,Intermediate,t138,0.00121715204490853,0.00121715204490843,Intermediate,true.ratio,0.24900109619322336
t187,Budding,7.691932443379797,0.785713811149779,0.5827363195698987,Intermediate,t185,0.00857086692840914,0.00215565643092184,Intermediate,est.ratio,0.5805806631389768
t187,Budding,7.691932443379797,0.785713811149779,0.5827363195698987,Intermediate,t185,0.00857086692840914,0.00215565643092184,Intermediate,true.ratio,0.7771429442213699
t46,Budding,9.039022910029956,0.3459417506790344,0.4721072924015962,Intermediate,t146,0.06001870925125228,3.789849128571796e-5,Intermediate,est.ratio,0.4720693939103105
t46,Budding,9.039022910029956,0.3459417506790344,0.4721072924015962,Intermediate,t146,0.06001870925125228,3.789849128571796e-5,Intermediate,true.ratio,0.2859230414277821
t20,Budding,10.476203467763035,0.3329003405993471,0.2745465291862626,Intermediate,t138,0.00220716353204693,0.00220716353204659,Intermediate,est.ratio,0.272339365654216
t20,Budding,10.476203467763035,0.3329003405993471,0.2745465291862626,Intermediate,t138,0.00220716353204693,0.00220716353204659,Intermediate,true.ratio,0.33069317706730017
t21,Budding,8.826376904356735,0.06443502486823638,0.42117395146348274,Intermediate,t140,1.5542495073074883e-4,1.554249507306603e-4,Intermediate,est.ratio,0.42101852651275207
t21,Budding,8.826376904356735,0.06443502486823638,0.42117395146348274,Intermediate,t140,1.5542495073074883e-4,1.554249507306603e-4,Intermediate,true.ratio,0.06427959991750563
t105,Budding,9.740203474380134,0.5083510983931203,0.534985797149399,Intermediate,t3,7.206325959486884e-4,7.206325959482603e-4,Intermediate,est.ratio,0.5342651645534507
t105,Budding,9.740203474380134,0.5083510983931203,0.534985797149399,Intermediate,t3,7.206325959486884e-4,7.206325959482603e-4,Intermediate,true.ratio,0.5076304657971716
t60,Budding,6.206296777616561,0.34413823440580477,0.4413446243345394,Intermediate,t10,2.404835477188525e-4,2.4048354771851572e-4,Intermediate,est.ratio,0.4411041407868209
t60,Budding,6.206296777616561,0.34413823440580477,0.4413446243345394,Intermediate,t10,2.404835477188525e-4,2.4048354771851572e-4,Intermediate,true.ratio,0.34389775085808594
t125,Budding,6.733367853045786,0.7056877635400053,0.5965850498420502,Intermediate,t62,0.0029060174144116,0.00290601741441124,Intermediate,est.ratio,0.593679032427639
t125,Budding,6.733367853045786,0.7056877635400053,0.5965850498420502,Intermediate,t62,0.0029060174144116,0.00290601741441124,Intermediate,true.ratio,0.7027817461255936
t175,Budding,14.798577003042196,0.3607560459447358,0.2142817542247396,Intermediate,t149,0.00169849610459264,0.00169849610459255,Intermediate,est.ratio,0.21258325812014706
t175,Budding,14.798577003042196,0.3607560459447358,0.2142817542247396,Intermediate,t149,0.00169849610459264,0.00169849610459255,Intermediate,true.ratio,0.35905754984014315
t72,Budding,10.337244368958784,0.16895322063310736,0.49867636556366834,Intermediate,t205,0.09111545979332578,6.878468532481401e-5,Intermediate,est.ratio,0.4986075808783435
t72,Budding,10.337244368958784,0.16895322063310736,0.49867636556366834,Intermediate,t205,0.09111545979332578,6.878468532481401e-5,Intermediate,true.ratio,0.07783776083978158
t136,Budding,13.182385607058489,0.1140990294135995,0.7543294393446693,Intermediate,t176,6.948357681471041e-4,6.948357681468552e-4,Intermediate,est.ratio,0.7536346035765225
t136,Budding,13.182385607058489,0.1140990294135995,0.7543294393446693,Intermediate,t176,6.948357681471041e-4,6.948357681468552e-4,Intermediate,true.ratio,0.1134041936454524
t115,Budding,7.158324395802288,0.41359302885061583,0.41359302885061566,Intermediate,t21,0.03268603697613866,3.827910085564372e-4,Intermediate,est.ratio,0.41321023784205924
t115,Budding,7.158324395802288,0.41359302885061583,0.41359302885061566,Intermediate,t21,0.03268603697613866,3.827910085564372e-4,Intermediate,true.ratio,0.3809069918744772
t31,Budding,5.534845361688807,0.5837737282537303,0.5179189139649035,Intermediate,t129,0.13694630572148628,0.00428715295146172,Intermediate,est.ratio,0.5136317610134418
t31,Budding,5.534845361688807,0.5837737282537303,0.5179189139649035,Intermediate,t129,0.13694630572148628,0.00428715295146172,Intermediate,true.ratio,0.44682742253224406
t128,Budding,7.620137125457874,0.35087894557713056,0.5418458710230672,Intermediate,t167,0.00156748006193435,0.00156748006193406,Intermediate,est.ratio,0.5402783909611332
t128,Budding,7.620137125457874,0.35087894557713056,0.5418458710230672,Intermediate,t167,0.00156748006193435,0.00156748006193406,Intermediate,true.ratio,0.3493114655151962
t19,Budding,8.032076989479194,0.21629392625153787,0.8998935980731309,Intermediate,t21,0.00162109623948755,0.00162109623948736,Intermediate,est.ratio,0.8982725018336435
t19,Budding,8.032076989479194,0.21629392625153787,0.8998935980731309,Intermediate,t21,0.00162109623948755,0.00162109623948736,Intermediate,true.ratio,0.21467283001205031
t59,Budding,8.726279107173305,0.3746553852371245,0.3746553852371243,Intermediate,t164,0.00307308492790164,0.00307308492790161,Intermediate,est.ratio,0.37158230030922274
t59,Budding,8.726279107173305,0.3746553852371245,0.3746553852371243,Intermediate,t164,0.00307308492790164,0.00307308492790161,Intermediate,true.ratio,0.37158230030922285
t120,Budding,8.516145600825908,0.3891384004444181,0.6068425408548982,Intermediate,t114,0.01318357746896727,1.4160787887582889e-4,Intermediate,est.ratio,0.6067009329760223
t120,Budding,8.516145600825908,0.3891384004444181,0.6068425408548982,Intermediate,t114,0.01318357746896727,1.4160787887582889e-4,Intermediate,true.ratio,0.37595482297545085
t158,Budding,8.003428518357419,0.06523136281450269,0.2948014801259321,Intermediate,t138,0.18492803972814903,4.624923159787588e-4,Intermediate,est.ratio,0.2943389878099533
t158,Budding,8.003428518357419,0.06523136281450269,0.2948014801259321,Intermediate,t138,0.18492803972814903,4.624923159787588e-4,Intermediate,true.ratio,-0.11969667691364634
t115,Budding,16.481438788235533,0.13204586625930423,0.2915992881863071,Intermediate,t226,8.571335855463806e-6,8.571335855251123e-6,Intermediate,est.ratio,0.29159071685045185
t115,Budding,16.481438788235533,0.13204586625930423,0.2915992881863071,Intermediate,t226,8.571335855463806e-6,8.571335855251123e-6,Intermediate,true.ratio,0.13203729492344876
t47,Budding,5.810225809375549,0.224886395069839,0.5971849754905297,Intermediate,t68,0.05560686649902403,0.00484803987829567,Intermediate,est.ratio,0.5923369356122341
t47,Budding,5.810225809375549,0.224886395069839,0.5971849754905297,Intermediate,t68,0.05560686649902403,0.00484803987829567,Intermediate,true.ratio,0.169279528570815
t34,Budding,8.45513442907442,0.501777981644094,0.48864849546524974,Intermediate,t96,3.9807758812383554e-4,3.980775881234643e-4,Intermediate,est.ratio,0.48825041787712625
t34,Budding,8.45513442907442,0.501777981644094,0.48864849546524974,Intermediate,t96,3.9807758812383554e-4,3.980775881234643e-4,Intermediate,true.ratio,0.5013799040559702
t53,Budding,11.094251565856815,0.2518486437550128,0.34084917999920555,Intermediate,t187,0.1324058149754126,4.793363294742841e-4,Intermediate,est.ratio,0.3403698436697313
t53,Budding,11.094251565856815,0.2518486437550128,0.34084917999920555,Intermediate,t187,0.1324058149754126,4.793363294742841e-4,Intermediate,true.ratio,0.11944282877960022
t55,Budding,5.341824092333185,0.5400180314192538,0.5400180314192536,Intermediate,t139,1.0265080920278112e-4,1.0265080920250625e-4,Intermediate,est.ratio,0.5399153806100512
t55,Budding,5.341824092333185,0.5400180314192538,0.5400180314192536,Intermediate,t139,1.0265080920278112e-4,1.0265080920250625e-4,Intermediate,true.ratio,0.539915380610051
t196,Budding,12.318437872338816,0.22000233618958995,0.3029819653508054,Intermediate,t216,0.00164307123509043,0.00164307123509017,Intermediate,est.ratio,0.30133889411571524
t196,Budding,12.318437872338816,0.22000233618958995,0.3029819653508054,Intermediate,t216,0.00164307123509043,0.00164307123509017,Intermediate,true.ratio,0.2183592649544995
t10,Budding,7.9365600235451215,0.2322687563297553,0.3333959107715406,Intermediate,t44,0.00136332833655432,0.001363328336554,Intermediate,est.ratio,0.3320325824349866
t10,Budding,7.9365600235451215,0.2322687563297553,0.3333959107715406,Intermediate,t44,0.00136332833655432,0.001363328336554,Intermediate,true.ratio,0.230905427993201
t154,Budding,9.79678328802753,0.4452830507465625,0.4452830507465623,Intermediate,t171,0.00890590656941277,4.404095595713345e-4,Intermediate,est.ratio,0.444842641186991
t154,Budding,9.79678328802753,0.4452830507465625,0.4452830507465623,Intermediate,t171,0.00890590656941277,4.404095595713345e-4,Intermediate,true.ratio,0.43637714417714973
t153,Budding,7.075734387091449,0.48036055027685026,0.5698847002023121,Intermediate,t12,0.00227100019666298,0.00227100019666291,Intermediate,est.ratio,0.5676137000056491
t153,Budding,7.075734387091449,0.48036055027685026,0.5698847002023121,Intermediate,t12,0.00227100019666298,0.00227100019666291,Intermediate,true.ratio,0.4780895500801873
t128,Budding,9.192537297313375,0.42076100412155,0.42076100412154976,Intermediate,t173,0.03792670723907804,3.279561505002196e-4,Intermediate,est.ratio,0.4204330479710495
t128,Budding,9.192537297313375,0.42076100412155,0.42076100412154976,Intermediate,t173,0.03792670723907804,3.279561505002196e-4,Intermediate,true.ratio,0.38283429688247195
t182,Budding,10.965191212523925,0.06148245277037793,0.34146558691367496,Intermediate,t4,1.324273015545298e-4,1.3242730155436298e-4,Intermediate,est.ratio,0.3413331596121206
t182,Budding,10.965191212523925,0.06148245277037793,0.34146558691367496,Intermediate,t4,1.324273015545298e-4,1.3242730155436298e-4,Intermediate,true.ratio,0.0613500254688234
t150,Budding,10.309883148340148,0.19035601463759896,0.3721631654850035,Intermediate,t143,6.170485806019876e-5,6.170485805989323e-5,Intermediate,est.ratio,0.3721014606269436
t150,Budding,10.309883148340148,0.19035601463759896,0.3721631654850035,Intermediate,t143,6.170485806019876e-5,6.170485805989323e-5,Intermediate,true.ratio,0.19029430977953876
t230,Budding,11.989015307157558,0.16893584305606216,0.4334093133356153,Intermediate,t189,4.370870059925879e-4,4.370870059922789e-4,Intermediate,est.ratio,0.432972226329623
t230,Budding,11.989015307157558,0.16893584305606216,0.4334093133356153,Intermediate,t189,4.370870059925879e-4,4.370870059922789e-4,Intermediate,true.ratio,0.16849875605006956
t35,Budding,9.810626009463284,0.199318310386488,0.4353254490672483,Intermediate,t182,0.04987145860269175,0.00152803602608639,Intermediate,est.ratio,0.43379741304116193
t35,Budding,9.810626009463284,0.199318310386488,0.4353254490672483,Intermediate,t182,0.04987145860269175,0.00152803602608639,Intermediate,true.ratio,0.14944685178379624
t78,Budding,7.361078458254398,0.1086146070275833,0.553763400384188,Intermediate,t129,0.00684851331545826,0.00684851331545781,Intermediate,est.ratio,0.5469148870687303
t78,Budding,7.361078458254398,0.1086146070275833,0.553763400384188,Intermediate,t129,0.00684851331545826,0.00684851331545781,Intermediate,true.ratio,0.10176609371212504
t162,Budding,8.853237017423783,0.34113393508944445,0.48685545804031094,Intermediate,t134,0.00146073269514032,0.00146073269514019,Intermediate,est.ratio,0.48539472534517075
t162,Budding,8.853237017423783,0.34113393508944445,0.48685545804031094,Intermediate,t134,0.00146073269514032,0.00146073269514019,Intermediate,true.ratio,0.33967320239430415
t14,Budding,7.173882429893617,0.15710187670762318,0.6260487761430653,Intermediate,t32,0.06975856322314752,0.00221347458640077,Intermediate,est.ratio,0.6238353015566646
t14,Budding,7.173882429893617,0.15710187670762318,0.6260487761430653,Intermediate,t32,0.06975856322314752,0.00221347458640077,Intermediate,true.ratio,0.08734331348447566
t57,Budding,8.95062659851238,0.14950407670334226,0.3586992063284589,Intermediate,t64,0.0036744481046906,0.00367444810469043,Intermediate,est.ratio,0.3550247582237685
t57,Budding,8.95062659851238,0.14950407670334226,0.3586992063284589,Intermediate,t64,0.0036744481046906,0.00367444810469043,Intermediate,true.ratio,0.14582962859865167
t164,Budding,5.892386918948757,0.1806657782090408,0.8123524591568458,Intermediate,t25,0.01656376961324901,0.00429667830074916,Intermediate,est.ratio,0.8080557808560966
t164,Budding,5.892386918948757,0.1806657782090408,0.8123524591568458,Intermediate,t25,0.01656376961324901,0.00429667830074916,Intermediate,true.ratio,0.1641020085957918
t73,Budding,9.74530189361164,0.10937306558108988,0.4928293342222852,Intermediate,t11,0.26213146369698703,0.00123656265988062,Intermediate,est.ratio,0.49159277156240455
t73,Budding,9.74530189361164,0.10937306558108988,0.4928293342222852,Intermediate,t11,0.26213146369698703,0.00123656265988062,Intermediate,true.ratio,-0.15275839811589714
t40,Budding,9.279952909163718,0.06086250610797197,0.2540152273378382,Intermediate,t75,0.00122903514696578,0.0012290351469655,Intermediate,est.ratio,0.2527861921908727
t40,Budding,9.279952909163718,0.06086250610797197,0.2540152273378382,Intermediate,t75,0.00122903514696578,0.0012290351469655,Intermediate,true.ratio,0.059633470961006185
t118,Budding,7.865850078955672,0.36324256491826207,0.3632425649182617,Intermediate,t87,0.01647021409429173,0.00110111733695697,Intermediate,est.ratio,0.36214144758130473
t118,Budding,7.865850078955672,0.36324256491826207,0.3632425649182617,Intermediate,t87,0.01647021409429173,0.00110111733695697,Intermediate,true.ratio,0.34677235082397034
t132,Budding,10.080463834748992,0.3169385430029098,0.2946876439416521,Intermediate,t31,8.27021567694579e-4,8.270215676944156e-4,Intermediate,est.ratio,0.29386062237395766
t132,Budding,10.080463834748992,0.3169385430029098,0.2946876439416521,Intermediate,t31,8.27021567694579e-4,8.270215676944156e-4,Intermediate,true.ratio,0.3161115214352152
t88,Budding,7.159758719920195,0.3756237899780056,0.3756237899780055,Intermediate,t200,0.09337231049419505,0.00148073633843324,Intermediate,est.ratio,0.37414305363957223
t88,Budding,7.159758719920195,0.3756237899780056,0.3756237899780055,Intermediate,t200,0.09337231049419505,0.00148073633843324,Intermediate,true.ratio,0.2822514794838106
