tree,status,mean.true,mean.phy
tree.561,CR,7.2955226673904,4.085324583232609
tree.562,LC,0.49674638133971394,0.6015694364772014
tree.562,NT,1.5897081491929894,1.250465672000061
tree.562,VU,3.066963643444994,2.3935064002894024
tree.562,EN,5.365927235823435,2.306473995558333
tree.562,CR,13.169133924406083,2.1471746088976307
tree.563,LC,0.4267525664179163,0.4102425052490229
tree.563,NT,1.5425130326847076,1.1158149022175752
tree.563,VU,3.263398904572836,2.505344191542928
tree.563,EN,5.427908631240569,3.189813542150748
tree.563,CR,7.562873872033864,2.8111659698056193
tree.564,LC,0.3466308412878085,0.33095455857651607
tree.564,NT,1.1775095903586232,1.0887582837335235
tree.564,VU,2.328164957622041,1.8919465609372168
tree.564,EN,3.9709191561988106,3.0846674331789163
tree.564,CR,7.719666875148057,4.733827271791554
tree.565,LC,0.3652436885213873,0.3592363589934485
tree.565,NT,1.3206691872812686,1.4023739137492943
tree.565,VU,2.52637703887774,2.1393785253925963
tree.565,EN,4.819481130388192,2.8034849297177895
tree.565,CR,9.612840223567074,4.946502588727367
tree.566,LC,0.43078499232878525,0.5338552198181323
tree.566,NT,1.1886810309316438,1.1086450663553997
tree.566,VU,2.68706279742665,1.358268548863451
tree.566,EN,4.309521994815653,4.533502664087254
tree.566,CR,8.91371371836743,2.60334207983502
tree.567,LC,0.29574574242267837,0.29574574242267415
tree.567,NT,0.877494499262343,0.6992464159098786
tree.567,VU,1.6559592966598855,1.5009932626846285
tree.567,EN,3.1241448668373786,2.1558718965895243
tree.567,CR,7.588153402517171,1.920119627212286
tree.568,LC,0.28419781232288543,1.140061984562607
tree.568,NT,1.0110373222508902,1.557978724852009
tree.568,VU,1.8765275429487551,1.7084013333912873
tree.568,EN,3.665669823482647,2.5165844310323964
tree.568,CR,6.830458635027636,4.00786769637558
tree.569,LC,0.2075473977284975,0.2075473977284953
tree.569,NT,0.6968745846449728,0.9467575652573436
tree.569,VU,1.3390283115538237,1.2069018812826031
tree.569,EN,2.4279053141032714,1.7847357087685969
tree.569,CR,6.973230203624598,3.895271679175871
tree.57,LC,0.4773571608116402,0.43050889467240955
tree.57,NT,1.5001413036508136,1.8815875491183474
tree.57,VU,3.185607289152651,2.6755678151473514
tree.57,EN,5.265267073219347,3.3285627937257583
tree.57,CR,10.140312244004006,6.101951855299168
tree.570,LC,0.3377588875160626,0.2578802526587269
tree.570,NT,1.1185020680924567,1.005954461702355
tree.570,VU,2.204737483060265,1.9134788449001123
tree.570,EN,4.229630863633341,4.160984485060038
tree.570,CR,8.960183548103545,2.6921306964624834
tree.571,LC,0.35460758441736867,0.5047007513732948
tree.571,NT,1.317268671353021,1.1198896323926202
tree.571,VU,2.4996532083013387,1.9336267984605955
tree.571,EN,4.579572841369726,1.9414949128464807
tree.571,CR,8.319101072963033,4.008988287791252
tree.572,LC,0.3697438023824393,0.31124239124783104
tree.572,NT,1.1739051396302003,1.0513742150326253
tree.572,VU,2.128680864664317,1.5944052081017763
tree.572,EN,4.063347667479629,2.7589365930586136
tree.572,CR,8.81375554779183,4.182456893223609
tree.573,LC,0.35062159310075514,0.4573272444173813
tree.573,NT,1.0397181260366792,0.8546198093373766
tree.573,VU,2.069030062728469,1.3285243205355213
tree.573,EN,3.8332089016364645,2.1650044169445803
tree.573,CR,8.563556146687862,4.7347714074229375
tree.574,LC,0.2740484139437156,0.6845673987521532
tree.574,NT,0.842780054353688,0.9184341253721505
tree.574,VU,1.7864710515155673,1.575041563147578
tree.574,EN,3.181981558321767,2.5481412579537315
tree.574,CR,7.906372448578623,3.0907832733865312
tree.575,LC,0.5429491541505689,0.9618645573489399
tree.575,NT,1.627458175250483,1.6118121943690495
tree.575,VU,3.10013244865719,2.927638651970533
tree.575,EN,5.089755385220105,3.5332405097182082
tree.575,CR,10.51137283981802,3.1851000258139144
tree.576,LC,0.3381965349401663,0.5921240806386993
tree.576,NT,1.0682421882240731,1.389222490327047
tree.576,VU,1.9861635442535663,1.8930990240304562
tree.576,EN,3.798555205960452,2.936325257058512
tree.576,CR,7.676568632625145,3.30179937453919
tree.577,LC,0.3160567878261715,0.29282762152988356
tree.577,NT,0.8625973669230698,1.0886516451756585
tree.577,VU,1.8422774761529266,1.9777146237414631
tree.577,EN,3.237220946933665,2.478771767911295
tree.577,CR,8.649721642718212,3.3662928769456086
tree.578,LC,0.2882930938660863,0.26641092197703736
tree.578,NT,0.8823673038935343,0.965062053257859
tree.578,VU,1.681834490730026,1.5772863757615707
tree.578,EN,2.8898711965505464,2.2159999777051875
tree.578,CR,6.745275596098485,3.100895776370132
tree.579,LC,0.2709471955079619,0.23254397548737268
tree.579,NT,0.7463141235399995,0.8302488708458078
tree.579,VU,1.631243482492987,1.480798654745372
tree.579,EN,2.9600733702141646,1.9767422918105118
tree.579,CR,6.92812502210042,5.68249285253619
tree.58,LC,0.293542122367187,0.29354212236718363
tree.58,NT,1.0224052068659135,1.0037613206733245
tree.58,VU,1.9287174632549204,1.5191800494923668
tree.58,EN,3.587318586344629,2.556502461074566
tree.58,CR,9.32384947349484,4.412516016088004
tree.580,LC,0.20021610476400856,0.5328753702003924
tree.580,NT,0.5230821906932938,0.6459619176932092
tree.580,VU,1.1174665637065988,1.5855853540468121
tree.580,EN,1.9150107253020174,1.192234481778946
tree.580,CR,5.219359321919435,2.858734664686911
tree.581,LC,0.40482437070523647,0.4201698654436378
tree.581,NT,1.596784734472669,1.3325381945648878
tree.581,VU,2.879538801640491,1.4986270968202309
tree.581,EN,5.422889176510066,2.121602676978311
tree.581,CR,9.806992522681625,2.3549882514945426
tree.582,LC,0.417310086521259,0.3542169855429186
tree.582,NT,1.5600411822561384,1.513100590391597
tree.582,VU,2.816435835375834,2.5752376108238013
tree.582,EN,5.029639361107219,2.090770636119553
tree.582,CR,10.792314939927586,4.0106530527536295
tree.583,LC,0.4486472135238864,0.3740518983233266
tree.583,NT,1.9372950710612231,1.8977682849552338
tree.583,VU,3.700601673844354,3.3047252073232416
tree.583,EN,7.111807611068957,2.720367227789699
tree.583,CR,11.743222543223725,3.3507875515177705
tree.584,LC,0.4120042570007138,0.3967315809570008
tree.584,NT,1.4098171299747129,1.664427862986796
tree.584,VU,2.5799741377478784,2.200352520441724
tree.584,EN,4.418503436200143,2.9610394329285277
tree.584,CR,8.678884410863246,4.753177284506723
tree.585,LC,0.4484933481000245,0.5175408101430301
tree.585,NT,1.43357579375059,1.5301736458974997
tree.585,VU,2.806133360616852,2.045288977229333
tree.585,EN,5.297065706538444,3.535247449852553
tree.585,CR,10.975517050368342,4.531737996495056
tree.586,LC,0.47997327042026683,0.7758236932544537
tree.586,NT,1.4403638166505819,1.3885100224191467
tree.586,VU,2.736571296701442,2.452110794522489
tree.586,EN,4.967415703071729,3.4147814759910218
tree.586,CR,9.478916314885073,3.768229315113537
tree.587,LC,0.3481326668925698,0.32152202060805113
tree.587,NT,1.1740744875534397,0.8970475328176692
tree.587,VU,2.330774636031955,1.7611597440686915
tree.587,EN,4.055197196863207,2.487286206123205
tree.587,CR,8.351979885187985,3.3579765158992343
tree.588,LC,0.24924108815617338,0.2435671005361985
tree.588,NT,0.9130112269347455,0.8015350571635808
tree.588,VU,1.8009783915200843,1.4920858889936965
tree.588,EN,3.008113413679802,2.2803832473646817
tree.588,CR,7.307813460370219,3.193870838971233
tree.589,LC,0.39255466173098635,0.5361764417594557
tree.589,NT,1.097735404976052,1.3803850405099924
tree.589,VU,2.137976014377998,1.870614936642101
tree.589,EN,3.6195078250551433,2.53144643170177
tree.589,CR,8.500608384369752,3.1287824578811425
tree.59,LC,0.24391054249034066,0.2294876606126402
tree.59,NT,0.9974605984108769,1.340613802559211
tree.59,VU,2.125384535616035,2.6452575241710923
tree.59,EN,3.7431994663511117,2.7506815935175997
tree.59,CR,9.716483280147687,4.611180390406069
tree.590,LC,0.42741460006593734,0.5459092573464552
tree.590,NT,1.2447823767105202,1.0953909374506716
tree.590,VU,2.606426708145631,2.0243409775875336
tree.590,EN,4.392016743417205,2.838958884672854
tree.590,CR,8.395967229106306,4.928001781297325
tree.591,LC,0.2881679089827386,0.24860430670822686
tree.591,NT,0.8845649671300694,1.1230412859910737
tree.591,VU,1.8011806194221442,1.4609523128737127
tree.591,EN,3.419498282218297,2.30344498359836
tree.591,CR,7.463194177009552,3.231094531082299
tree.592,LC,0.4026955048349903,0.7694917278836367
tree.592,NT,1.2563329240111731,1.04725201611971
tree.592,VU,2.4176082118905584,1.8732146001774679
tree.592,EN,4.096657737085873,3.2141148641161075
tree.592,CR,11.494034674054703,3.580176991091538
tree.593,LC,0.2936850386349522,0.5092490345436452
tree.593,NT,1.1561046111008038,1.431965978283135
tree.593,VU,2.2944715251492074,1.377462075914849
tree.593,EN,4.073169343310896,2.1586776221232684
tree.593,CR,8.437465570321907,3.0670540655800904
tree.594,LC,0.47467685850366514,0.5466923666380594
tree.594,NT,1.678832268395358,1.764835527598201
tree.594,VU,3.079278759111566,2.3309777706802635
tree.594,EN,5.630836367188139,3.236099871855866
tree.594,CR,10.270898497371117,1.399938113487035
tree.595,LC,0.3731521764737993,0.3731521764737952
tree.595,NT,1.0847883466937522,1.1537519062828143
tree.595,VU,2.084213718897077,1.7941475135037686
tree.595,EN,3.7652697492598577,2.1279923197736403
tree.595,CR,8.41312199503885,4.14340726307767
tree.596,LC,0.37750647587366293,0.3660730199631441
tree.596,NT,1.3984715789863191,1.0743364168555303
tree.596,VU,2.5038370691733074,2.2199001547374557
tree.596,EN,4.287256962265181,2.997658290070502
tree.596,CR,9.50620587853046,3.495543639235244
tree.597,LC,0.3185296452081648,0.29219018754636433
tree.597,NT,1.097797675220591,1.0210326686617215
tree.597,VU,2.183012643289546,1.8888305939020467
tree.597,EN,4.062444841041984,2.5567787988838817
tree.597,CR,9.370179030534832,3.967423517123997
tree.598,LC,0.29621641941099913,0.36932558863759435
tree.598,NT,1.1449770384919666,1.3239612706020032
tree.598,VU,2.278178778217981,1.665774997420661
tree.598,EN,3.864781338019906,2.293985748661981
tree.598,CR,8.311185751479314,3.6896163042518464
tree.599,LC,0.37196748892996323,0.35746553310412904
tree.599,NT,1.2732938332570354,1.294861095989069
tree.599,VU,2.5312142980181154,1.6680556125873747
tree.599,EN,4.256755240124933,2.435885641304349
tree.599,CR,9.609174210551247,2.4845037934635354
tree.6,LC,0.3564657286194546,0.46708391172545516
tree.6,NT,0.9359807540039601,1.064596422259142
tree.6,VU,2.185249686435778,1.7410801323828273
tree.6,EN,3.252097418291923,2.3278742654203883
tree.6,CR,7.384935910607723,2.097043331905007
tree.60,LC,0.20961259189719858,0.20776019894104392
tree.60,NT,0.9856869546670552,1.0908082482784605
tree.60,VU,1.9630351135843846,1.7532534288006116
tree.60,EN,3.3823768210781555,2.125780566771631
tree.60,CR,8.376344063643536,3.250155681063413
tree.600,LC,0.23758390249297204,0.6202493575004917
tree.600,NT,0.9332956005677291,0.8241399144640296
tree.600,VU,1.8389762048567166,1.4376626255722065
tree.600,EN,3.262435482065778,2.110807905514347
tree.600,CR,8.010311865658236,3.6255402495950926
tree.601,LC,0.3662413560639843,0.3030355073691108
tree.601,NT,1.1361618176017922,0.8728360240432917
tree.601,VU,2.2790526438654055,2.087696811231374
tree.601,EN,4.079645435101317,2.503713692880129
tree.601,CR,9.149729440553319,5.867483643525617
tree.602,LC,0.4658827716312291,0.45397691831216413
tree.602,NT,1.6269772579479007,1.3118728552004952
tree.602,VU,3.139150335947018,2.40015748341196
tree.602,EN,5.314321734663306,3.4547383333067505
tree.602,CR,10.797206790508442,5.682403632090081
tree.603,LC,0.5192761331038579,0.488115994590427
tree.603,NT,2.1279007070468756,2.4603012185553084
tree.603,VU,3.9360251055049584,3.0055687300000793
tree.603,EN,6.608849134138263,3.0293525623130226
tree.603,CR,13.748823230366103,3.97955908098553
tree.604,LC,0.38467289507234526,0.3846728950723383
tree.604,NT,1.0499876421786978,1.182089442719328
tree.604,VU,2.0789484268833975,2.3820911524627477
tree.604,EN,3.594847451954105,2.18332777029811
tree.604,CR,7.649200200936851,3.8566370544640667
tree.605,LC,0.40201557370542446,0.40201557370542074
tree.605,NT,1.051729718980501,1.0334433638858962
tree.605,VU,1.9353736096462697,1.7395272874673804
tree.605,EN,3.618100992199137,1.9424915906627147
tree.605,CR,7.481027518605352,3.5234303491805874
tree.606,LC,0.4578255141048946,0.405156455519771
tree.606,NT,1.3965407098362397,1.7980508767289434
tree.606,VU,2.730941534391342,2.0990585520632554
tree.606,EN,4.83240111970793,2.640182989339965
tree.606,CR,10.095464056314816,4.0145186246747935
tree.607,LC,0.22800600778057944,0.19064993938845942
tree.607,NT,0.8636719741461426,0.8141340187109448
tree.607,VU,1.6216966625557054,1.4282955157556803
tree.607,EN,2.7352187704541766,2.0191131558734305
tree.607,CR,7.383697132326917,3.282097481506314
tree.608,LC,0.34707090511321,0.37701923556289596
tree.608,NT,1.0047876076973503,0.7264122134981684
tree.608,VU,1.8736567369457626,1.6681797920719768
tree.608,EN,3.4775683074098525,2.476068770182903
tree.608,CR,7.200134888713824,3.4250202682379087
tree.609,LC,0.40231885008595697,0.3808187750112714
tree.609,NT,1.2158055172023077,1.3320352612346003
tree.609,VU,2.6261448217477357,2.302334506708528
tree.609,EN,4.3481025191928175,2.7685237924040815
tree.609,CR,7.512200525243062,3.8691537212364846
tree.61,LC,0.29793781936670866,0.2833580296324182
tree.61,NT,1.0195631766779694,1.4060020967928375
tree.61,VU,2.0931417750433576,2.295744433626992
tree.61,EN,3.453368284662727,1.979854165267534
tree.61,CR,6.923901205332872,3.3158182197473773
tree.610,LC,0.26114916145744244,0.3007578860169488
tree.610,NT,1.102671378132345,1.4522749667110273
tree.610,VU,2.21228453395056,2.3341110816108857
tree.610,EN,3.607329751165941,2.586636986039536
tree.610,CR,8.551298759928017,2.6666889277709993
tree.611,LC,0.374571645790531,0.27679338775264534
tree.611,NT,1.4360119706789365,1.4914196152964363
tree.611,VU,2.6585729869691237,2.245967383414573
tree.611,EN,4.768245800648263,4.23382094294202
tree.611,CR,10.785333653721505,3.61236292120511
tree.612,LC,0.23227103462238752,0.21529231511982314
tree.612,NT,1.1203936604654354,1.1355896945901884
tree.612,VU,2.1088921105628713,1.9716725110423983
tree.612,EN,3.936778900368773,2.067592947880561
tree.612,CR,7.35276396316144,3.973170692657437
tree.613,LC,0.4439421749251758,0.4080757697805364
tree.613,NT,1.478167060040626,1.2173942407881637
tree.613,VU,2.8576219095496747,2.0686800677913513
tree.613,EN,4.95121828821787,2.8821088121949683
tree.613,CR,12.862859141188727,1.7461122576306178
tree.614,LC,0.2824309475846703,0.2661979260097974
tree.614,NT,1.1981604154109744,0.9857724839293173
tree.614,VU,2.445303893417305,1.807051911540497
tree.614,EN,4.319651846871969,2.7169672132929525
tree.614,CR,9.196628163262442,3.7496180142270092
tree.615,LC,0.3071640701982264,1.0554074144796985
tree.615,NT,0.9524066211244305,0.8600264703130381
tree.615,VU,1.9549873862581475,1.988780715532245
tree.615,EN,3.3917824369244136,2.3699867752739037
tree.615,CR,7.421666960136482,3.8767700885707947
tree.616,LC,0.24352228507869178,0.20270035932645084
tree.616,NT,1.250974371392157,1.3905310809605202
tree.616,VU,2.4920905986192436,2.4648250929955586
tree.616,EN,4.463197150563297,2.9469699045382804
tree.616,CR,9.09882783626675,3.2037539172208565
tree.617,LC,0.4205618735024,0.5132602630141392
tree.617,NT,1.2999014329769814,1.6268702957069472
tree.617,VU,2.718520802696815,2.6932880347014314
tree.617,EN,4.345307251836562,3.656388616020843
tree.617,CR,9.398684132103718,3.0073377664593024
tree.618,LC,0.23554953769336556,0.33448626823881555
tree.618,NT,0.7103853349647409,0.9659319869532702
tree.618,VU,1.572995319078217,1.6870821643782832
tree.618,EN,2.5635378707838536,2.181255833972363
tree.618,CR,5.741085822647329,3.334498486496107
tree.619,LC,0.3951982531072536,0.6624527341166891
tree.619,NT,1.2137931828454729,1.0694039783721592
tree.619,VU,2.1576299891299757,1.7534042494151993
tree.619,EN,4.108321665550524,3.6919622355222184
tree.619,CR,8.560689636364904,2.4489588620211724
tree.62,LC,0.575440749998878,0.5205207668096539
tree.62,NT,1.9016414309533325,1.7180501510129427
tree.62,VU,3.602833465709866,2.2380776980651147
tree.62,EN,6.8759634132452545,5.638600497157391
tree.62,CR,13.095038444065722,4.166408776411255
tree.620,LC,0.3988417673923782,0.4143921730926891
tree.620,NT,1.4362021907676392,1.148441594373333
tree.620,VU,2.95646338048728,2.2444775567850246
tree.620,EN,5.529209630582212,3.9585065686327208
tree.620,CR,9.222955050352974,3.551445184767654
tree.621,LC,0.2868419062901784,0.2840941267182721
tree.621,NT,0.9519553546820987,1.3847097779606057
tree.621,VU,1.99174868202916,1.6998071575315836
tree.621,EN,3.5232486397201987,2.6093497330113014
tree.621,CR,8.61229199923179,2.550248776647511
tree.622,LC,0.27495712115400556,0.27061936184352237
tree.622,NT,0.8775217102761289,0.7861448955631307
tree.622,VU,1.7954336783847211,2.5402799493064223
tree.622,EN,2.979083715967374,2.679222036151659
tree.622,CR,7.2930800726636065,4.291938804099099
tree.623,LC,0.3143933804026924,0.3143933804026852
tree.623,NT,0.8845880833380083,1.0591090295265582
tree.623,VU,1.9560939817727006,1.6528178060013026
tree.623,EN,3.5010196964221,2.68326842506858
tree.623,CR,8.159760986089076,3.0903603778602036
tree.624,LC,0.4283785982706682,0.4090184481359284
tree.624,NT,1.4077940998196945,1.0816328879706167
tree.624,VU,2.6724927214454586,2.0186394574098494
tree.624,EN,4.838316902956016,2.7108856596205877
tree.624,CR,8.973320608836536,3.2777381544910296
tree.625,LC,0.25553098126849233,0.25640324138872134
tree.625,NT,0.7074196105588589,0.8704805032226942
tree.625,VU,1.5117531335205798,1.1178920382362285
tree.625,EN,2.4282756441258315,2.605246174677126
tree.625,CR,6.63198018135831,2.387414470846784
tree.626,LC,0.2483311990729891,0.22470475481573313
tree.626,NT,1.011013227976901,0.8679395486909629
tree.626,VU,1.8866667023628212,1.827379922632867
tree.626,EN,3.2885168822414825,2.350728452893491
tree.626,CR,7.887898223660253,2.4773273213910323
tree.627,LC,0.39942359588301457,0.35331450648757307
tree.627,NT,1.2315190056997292,1.0923161400352686
tree.627,VU,2.5965134948996114,2.0871513194261513
tree.627,EN,4.450604033462093,3.467758856871375
tree.627,CR,10.748677739513948,4.338088167424857
tree.628,LC,0.3743474611013111,0.4261366274520183
tree.628,NT,1.3395892761270936,1.8080208063683536
tree.628,VU,2.469945239723973,2.2925710385157476
tree.628,EN,4.7282640884744245,2.9668156830289827
tree.628,CR,8.533892873908643,3.51137048771157
tree.629,LC,0.7650835039318467,0.7711218021618177
tree.629,NT,2.223484408899831,1.9617692299769343
tree.629,VU,4.133481412276875,2.230041823982121
tree.629,EN,7.247682026016347,2.9896145333475372
tree.629,CR,12.208695861470183,5.1756982438666395
tree.63,LC,0.36343703989377135,0.4436229301895855
tree.63,NT,1.6623159753904824,1.709177722156336
tree.63,VU,3.064892820494331,3.134932098822467
tree.63,EN,5.390304289719339,3.913957840434385
tree.63,CR,9.566813195012555,4.851399613011063
tree.630,LC,0.3869054671865826,0.38690546718657576
tree.630,NT,1.1497380963319392,1.1953029324345485
tree.630,VU,2.3063618624802933,1.888707506972925
tree.630,EN,4.124677311849812,2.9354647161184895
tree.630,CR,8.105465119414575,3.949954068658895
tree.631,LC,0.27728946160372353,0.2817401518410522
tree.631,NT,0.9605902372105974,0.959915459399332
tree.631,VU,1.8176533175209162,1.4008260852136496
tree.631,EN,3.2637396703009216,2.4823205664301558
tree.631,CR,7.7196433026598035,3.6459421886253076
tree.632,LC,0.21238358149652736,2.1962447429712233
tree.632,NT,0.7564425909568133,1.0874053098677325
tree.632,VU,1.4528721010428545,1.3586988482794224
tree.632,EN,2.7734736701978626,2.34880650005421
tree.632,CR,7.760899455827972,4.179516250749406
tree.633,LC,0.30559699951288394,0.25364991120485547
tree.633,NT,1.219343900531145,1.5131728711238206
tree.633,VU,2.369976491365614,1.6678844983132446
tree.633,EN,4.373072221097685,2.254079689641213
tree.633,CR,8.099791354482324,4.097030740627703
tree.634,LC,0.5379108217193346,0.5668949631601534
tree.634,NT,1.6675881259431042,1.6928837828559717
tree.634,VU,3.3283039727199073,2.588982876177974
tree.634,EN,5.60777295754413,4.286218932870929
tree.634,CR,11.189283126447533,3.401899932206968
tree.635,LC,0.3059203738151246,0.30111117700152656
tree.635,NT,1.3199894538016141,0.9170624920826635
tree.635,VU,2.707924683774227,1.9560217327114062
tree.635,EN,4.650551318079839,3.730291834585591
tree.635,CR,9.088378047833157,3.7314046732318085
tree.636,LC,0.22242680623801037,0.2154928398409739
tree.636,NT,0.7523233172920165,0.592505727813298
tree.636,VU,1.6371828534677833,1.7964134552070707
tree.636,EN,2.871595332614275,1.9155485341176228
tree.636,CR,5.837349010656943,3.496094321752149
tree.637,LC,0.13423591946233415,0.13423591946233027
tree.637,NT,1.0416443846795091,1.0623038622358103
tree.637,VU,1.8497712367404924,1.539899089075883
tree.637,EN,3.4729694700641875,3.119673443232777
tree.637,CR,6.989286291893427,4.09318520204139
tree.638,LC,0.3768123629295969,0.49499933499830073
tree.638,NT,1.3011117023279437,2.4769707127002962
tree.638,VU,2.551096329085421,1.7351734446192175
tree.638,EN,4.719739839235612,2.764576303135634
tree.638,CR,8.95805872872076,2.606654014607364
tree.639,LC,0.35453498775171705,0.3454123675900762
tree.639,NT,0.933004985374761,1.2532466971906129
tree.639,VU,1.9498550958030545,1.403796386078653
tree.639,EN,3.848245724311362,3.569759275404134
tree.639,CR,8.36523349377943,2.7642312820826915
tree.64,LC,0.33557959585887454,0.31051946738768615
tree.64,NT,1.1144172307714315,1.0447096502776922
tree.64,VU,2.269210824729023,1.913272449835758
tree.64,EN,3.8643564139804636,2.538789600938777
tree.64,CR,8.108340599909805,3.9205332781697213
tree.640,LC,0.42572828639078963,0.40510097307331794
tree.640,NT,1.587031688097131,1.2897660046208443
tree.640,VU,3.0656801460246963,1.8560975255402585
tree.640,EN,5.4896916156976525,3.6987207469905803
tree.640,CR,9.272680623360689,4.585272144439344
tree.641,LC,0.5345960551710741,0.6146229245256387
tree.641,NT,2.0039291855312937,1.4951982008023332
tree.641,VU,3.8010523028519763,3.113920893744812
tree.641,EN,6.566189065346393,3.7555739150703498
tree.641,CR,12.141088087272767,4.631917698568269
tree.642,LC,0.4188580697893364,0.3773219876053178
tree.642,NT,1.3057453995382349,1.108334261107924
tree.642,VU,2.5079781942025874,1.7638406268080296
tree.642,EN,4.3237454491779514,2.8122356442541316
tree.642,CR,8.263287598401332,3.77294742027748
tree.643,LC,0.5369750961873223,0.5925380973482173
tree.643,NT,1.6969179707118398,2.419608098362242
tree.643,VU,3.4241502578205476,2.2868979561141263
tree.643,EN,5.940461419067417,2.4148565911436193
tree.643,CR,11.892230540154918,1.90130903289111
tree.644,LC,0.3958968741558473,0.35125210677139634
tree.644,NT,1.1842712751039377,1.0992589488372564
tree.644,VU,2.3494204843742192,2.3777599173072512
tree.644,EN,4.284759354947546,2.449650152272868
tree.644,CR,8.951188458296517,4.553045046815212
tree.645,LC,0.42374895187018674,0.3312070351970987
tree.645,NT,1.8674310130900589,2.113741832313142
tree.645,VU,3.649972329721573,2.9294156053211773
tree.645,EN,6.411621809896434,2.730708069889188
tree.645,CR,11.586328998426906,3.168914382003063
tree.646,LC,0.35927902299348363,0.3433358152499635
tree.646,NT,1.3708161866944981,1.4074755669456027
tree.646,VU,2.8831684150655432,2.1225017763638667
tree.646,EN,4.89736018884872,3.53671203903173
tree.646,CR,10.77823767810757,4.097130148536003
tree.647,LC,0.5490335539345973,0.5768799658534993
tree.647,NT,1.5646957112411988,1.623182578320213
tree.647,VU,3.3568972932080174,2.572783705094159
tree.647,EN,6.001016271393658,3.811072364802256
tree.647,CR,11.47162094666025,5.017641293099079
tree.648,LC,0.4212688200630327,0.4181145125409357
tree.648,NT,1.3193655580070598,1.3965565502341053
tree.648,VU,2.696269585385251,2.2034377947335377
tree.648,EN,4.526171350461044,2.9614223887627262
tree.648,CR,9.706792818079409,2.937521371157184
tree.649,LC,0.2586305690866654,0.21984663789692802
tree.649,NT,1.1071909668099094,0.7592746182452164
tree.649,VU,2.2178579211930036,2.4501791079632316
tree.649,EN,4.091826733356524,3.231418379076849
tree.649,CR,9.003059083415474,5.576974218411669
tree.65,LC,0.3113959902173166,0.2703181858819779
tree.65,NT,1.0008982559433763,2.205397742946402
tree.65,VU,2.005674071398552,1.4982726128744681
tree.65,EN,3.725148698476633,2.4140545048747493
tree.65,CR,8.3694497158226,2.98787530691983
tree.650,LC,0.36079396643230355,0.37437734688491775
tree.650,NT,1.3462329286690629,1.1057241473298707
tree.650,VU,2.6084618772375356,1.8851362118309216
tree.650,EN,4.927831717664501,3.6923591358405297
tree.650,CR,9.156396936955549,3.555107495225556
tree.651,LC,0.421311624697001,0.5796375801007865
tree.651,NT,1.1629366002113506,0.8870843638399033
tree.651,VU,2.420949904718297,1.811143452694819
tree.651,EN,4.340601623043789,2.74233053446983
tree.651,CR,8.191907917481545,4.032895633246623
tree.652,LC,0.39190273242449614,0.3076194630756999
tree.652,NT,1.294092889563347,1.342492738352531
tree.652,VU,2.4656474808984306,2.638168454780728
tree.652,EN,4.286847703178675,2.5952744498848475
tree.652,CR,8.954114465365532,4.391398613842284
tree.653,LC,0.23179913679863937,0.23179913679863642
tree.653,NT,0.8576689818480837,0.9058964341815477
tree.653,VU,1.6017502404884174,1.7299875442605688
tree.653,EN,2.7001892250991952,2.0528014288435403
tree.653,CR,7.574797334154191,3.1452733358983918
tree.654,LC,0.6015667711474046,0.7130736982634174
tree.654,NT,1.5099038365832127,1.3644187368844771
tree.654,VU,3.4441165130485545,2.5924929188163803
tree.654,EN,5.794949644382272,3.5217981695262637
tree.654,CR,11.111756684585806,2.8765594917816135
tree.655,LC,0.24208328934269044,0.24208328934268686
tree.655,NT,0.8195869939969744,0.7697428967465
tree.655,VU,1.47839232649606,1.8299866230369444
tree.655,EN,2.6375113676561144,2.6405857303946667
tree.655,CR,7.616524186203003,3.1672265701603455
tree.656,LC,0.21534021337953713,0.3653793229748855
tree.656,NT,0.7964069526588196,0.7462089244633362
tree.656,VU,1.5523283476003729,1.4193158804445887
tree.656,EN,2.7633456990621563,1.631324427473622
tree.656,CR,6.733841735047356,2.1987686393403085
tree.657,LC,0.28738578104954476,0.280152447209154
tree.657,NT,0.763478417450272,0.6867706704831362
tree.657,VU,1.4492350198828226,1.9163821494652085
tree.657,EN,2.6170337696498795,1.8112181588922203
tree.657,CR,7.456424009777893,2.504666660266801
tree.658,LC,0.27913702989026806,0.279137029890264
tree.658,NT,0.9316906437385069,0.9174211482587081
tree.658,VU,2.2259038729224203,1.7339549062002577
tree.658,EN,4.081242558110358,3.6063287890733933
tree.658,CR,7.827386556453582,4.0568322883657135
tree.659,LC,0.33485859059530343,0.32950567118112556
tree.659,NT,1.3056930436081224,0.9648201868052745
tree.659,VU,2.586438618012488,1.8008116747152276
tree.659,EN,4.7789204719363605,4.272586304780006
tree.659,CR,7.833412978378771,4.371852860353002
tree.66,LC,0.37227872987726734,0.3223086543112408
tree.66,NT,1.0813942783846004,1.1864122257050933
tree.66,VU,2.0495483453975836,2.1294426872128427
tree.66,EN,3.4691126920300324,2.881696065145636
tree.66,CR,8.500951831405606,3.1128141101026996
tree.660,LC,0.36063004569018314,0.2825683941475878
tree.660,NT,1.3911210799892169,1.1953907556940548
tree.660,VU,2.402271442324093,1.9529679779379585
tree.660,EN,4.673716655181974,2.838303981991686
tree.660,CR,9.847976566419524,4.465440114383727
tree.661,LC,0.2877544121470413,0.4660863463932321
tree.661,NT,0.8244541797086031,0.6316782972529875
tree.661,VU,1.8572157166274463,1.5936770174094306
tree.661,EN,3.427401800170281,2.686049367982761
